index,transcriber_tag,expert_tag_1,score_1,expert_tag_2,score_2,expert_tag_3,score_3
3659,unequaltreatment,vindictiveness,0.8587404809306838,segregation,0.8037443765605048,censorship,0.8033377611584069
1501,grateful,benefits,0.8587077874546473,efficiency,0.8356533898477873,morale,0.7924297794680756
302,attitudetowardwomen,women,0.8586890073634184,attitudes,0.6364857928890169,civilians,0.5814153361150639
1356,fouledup,vindictiveness,0.8586198420565656,censorship,0.8391479435735871,anxieties,0.8212877989230727
3794,warcritic,warnews,0.8586101082427621,prosecutionofthewar,0.8247039937055609,warindustries,0.8019076924662554
3934,worse,censorship,0.8586060787031842,vindictiveness,0.8169702581947274,anxieties,0.7748324975073312
2928,ranks,usos,0.8583579903098764,headquarters,0.8539347944211328,courses,0.8535866544895848
2808,problems,anxieties,0.8583552654534135,aggression,0.7898939701155582,attitudes,0.7749837712614548
959,discrmanational,anxieties,0.8582612799632213,malary,0.8503644601338763,censorship,0.802385306702305
2512,opinionsonthewar,warnews,0.8581475232832302,prosecutionofthewar,0.7989195899549271,warindustries,0.7347717267639261
3602,treatment,evaluation,0.8581360518412103,adjustment,0.8496656942174508,prophylaxis,0.8449975560833487
773,conditions,attitudes,0.858120900491605,adjustment,0.8327929925806201,facilities,0.8299350144100683
2618,perpetuated,mission,0.8580899417467607,evaluation,0.8532036399500595,usos,0.8386219188586873
2565,packages,supplies,0.8580241190394383,facilities,0.7993774680020563,equipment,0.787244404173047
2346,noidea,noncoms,0.8579806676043245,limitedassignments,0.7587402150011504,brief,0.713941026531186
1260,fighters,combat,0.8578472351957245,weapons,0.7646181521851577,training,0.7261365281830432
3924,worldofgood,efficiency,0.8578369176987795,benefits,0.8501290773986814,morale,0.8216960487913805
2442,objective,mission,0.8578331113292653,discipline,0.8451526373750006,orientation,0.8293293382257801
1115,enlisting,enlisted,0.8577201380573564,conscription,0.8329635900431936,inducationm,0.8055562525354759
1394,furthereducation,education,0.8576944099301942,furtherservice,0.7082504377133285,courses,0.6879643183395134
1319,foodie,food,0.8576307845260186,rations,0.6981290342734875,supplies,0.6394536718376621
1299,flawed,vindictiveness,0.8576140482124314,censorship,0.8321389954807763,anxieties,0.8275550877978781
1806,jobethic,jobpreference,0.8575916960085763,jobevluation,0.8537803850258978,livingconditions,0.6841554393459769
1693,indecision,vindictiveness,0.8574559600795993,censorship,0.8459230195832002,anxieties,0.8408143658839258
1088,employment,jobevluation,0.8574179581878228,jobpreference,0.844535212219872,careers,0.8330678664567099
64,adj,usos,0.8573824666657559,wac,0.8369204305759723,name,0.8346525171324546
3252,situation,attitudes,0.8573666213209934,currentevents,0.8570264785782071,mission,0.8209024900248378
2973,redrafting,redeployment,0.8572223176485682,conversion,0.7911361107047761,reassignment,0.7906561685354924
2375,norank,noncoms,0.8571994134618407,limitedassignments,0.7042728652392416,brief,0.651656627317251
3350,spoiled,vindictiveness,0.85714031906237,anxieties,0.7905412780163321,enemyvindictiveness,0.765534079807541
1369,freedoms,benefits,0.8570606123696289,efficiency,0.8246153198241258,entertainment,0.8134481640914077
2271,nepotism,vindictiveness,0.857043611957129,enemyvindictiveness,0.8415911591696125,anxieties,0.8278118914350668
3512,thankful,benefits,0.8570003010362742,efficiency,0.827543333455581,morale,0.8014380139322006
426,bitter,vindictiveness,0.8569106401800819,censorship,0.8327711696548307,anxieties,0.7939055622043819
3117,salute,discharge,0.8568654954791607,orientation,0.8270221307785524,dischargees,0.8103084852268945
1404,futureplan,opinionoftomorrow,0.8568327475897198,currentevents,0.726083983223285,careers,0.7085884976832224
3945,wrongpriorities,vindictiveness,0.8567585479916441,censorship,0.8485716930732823,anxieties,0.8219817343160468
94,ageism,age,0.8567560123972678,usos,0.7653032329051936,ups,0.7513092817976087
3797,wareffort,warindustries,0.8567217962521315,warbonds,0.8501170727276405,warnews,0.8386689900887139
2431,notuptome,noncoms,0.8566108462621671,limitedassignments,0.7654586193290043,brief,0.7039803797365757
2345,nohope,noncoms,0.8565501078660374,limitedassignments,0.7313576467150531,timeoff,0.6805645151721228
1803,job,jobevluation,0.8564196199980177,jobpreference,0.83866993698175,company,0.8136379324750794
746,commonsense,efficiency,0.8563256247650556,discipline,0.8003554076157741,morale,0.7799392595870619
3033,resentment,censorship,0.8563152747548199,vindictiveness,0.8253251343066665,segregation,0.8036165065395575
3031,resenntment,censorship,0.8563152747548199,vindictiveness,0.8253251343066665,segregation,0.8036165065395575
2410,nothelping,noncoms,0.8562815693447182,limitedassignments,0.7882753260785565,censorship,0.787637445017571
1811,jobloss,jobturnover,0.8562335735413398,jobevluation,0.6606011206749813,censorship,0.6579380515517017
2927,rankings,evaluation,0.856225583355443,name,0.8332654398578813,opinions,0.8293164641087429
1029,drills,training,0.8561649251630494,equipment,0.7735638709329631,discipline,0.7604440672632552
1702,indifferent,brief,0.8561536799184818,noncoms,0.850970380301348,limitedassignments,0.8122687320913587
3688,units,company,0.8561417233012856,facilities,0.844315603053701,mission,0.8421062897902413
2351,nologic,noncoms,0.8561132770424933,limitedassignments,0.6833558355110482,censorship,0.6503676566482743
3574,trained,discipline,0.8560227670343051,training,0.8502213284828156,duty,0.8304544358411567
1574,healthy,efficiency,0.855997174258565,benefits,0.7337761143955589,morale,0.7291370142533498
3582,transferred,discharge,0.8558807442126066,conversion,0.8475078694718083,adjustment,0.8440566239826798
1745,instructor,training,0.8557386567094393,courses,0.7865239653745828,education,0.7653950934119262
3479,talent,facilities,0.8555824385034699,equipment,0.8098859809823742,attitudes,0.8003419706791951
1167,expectations,mission,0.8555361987534302,adjustment,0.8536947132899483,evaluation,0.8472015376403971
1625,honor,efficiency,0.8554284650426767,morale,0.8248526311678465,benefits,0.8028451690884942
1950,limbs,clothing,0.8554101241737267,equipment,0.8179152487968971,weapons,0.7966162493640437
893,dentist,dentalcare,0.8554053459263867,doctors,0.6621545002496533,dispensaries,0.6324098998419072
1489,governmentassistance,government,0.8553611746831852,transferaccountplan,0.6934640016017317,promotions,0.6758559455557267
1528,guide,mission,0.8553536714355475,courses,0.8393385011796165,evaluation,0.8355857732249788
1804,jobappointment,jobevluation,0.8552860343188771,jobpreference,0.8178508521645139,careers,0.7516147035675091
2755,prediction,evaluation,0.8551974307660578,adjustment,0.8470565745150017,pointsystem,0.838206040591271
2261,negative,vindictiveness,0.855122320048299,censorship,0.8396556632707414,segregation,0.8047310287983809
1742,institutional,headquarters,0.8551156360855866,usos,0.8413554938820035,publications,0.8284586471212286
2220,moving,rotation,0.8550268644484063,orientation,0.8288951692432174,forwardareas,0.8279488072597245
1777,inwiththeyoung,children,0.8550160595225389,chilhood,0.6850741921663025,orientation,0.6712481299132494
323,bad,censorship,0.8549117967427857,vindictiveness,0.8444967337278988,enemyvindictiveness,0.7876008022683075
3049,retention,discharge,0.8549038350785877,name,0.8510520023125855,evaluation,0.8480382634716032
3509,temporarywork,limitedassignments,0.8549022307859084,brief,0.8089059257220991,civilianskills,0.6826311534356722
3618,trouble,anxieties,0.8548918406062676,aggression,0.8394207065074134,censorship,0.8043136611998499
2516,oppourtuntes,usos,0.854837776902691,malary,0.844392553341659,wac,0.8321419321309763
1637,hostilities,aggression,0.8548307378042694,combat,0.8476889830421138,combatstress,0.7764126005376683
3415,stripes,orientation,0.8548305458335643,attitudes,0.8376452877619193,adjustment,0.8327767512779635
295,atmosphere,attitudes,0.8548233832650549,facilities,0.8342567852335678,equipment,0.8229346699814359
330,badmanagment,censorship,0.8547660813796191,vindictiveness,0.8494071224709385,enemyvindictiveness,0.8084309536894035
955,discouraging,anxieties,0.8547543937292298,vindictiveness,0.8497605893571791,censorship,0.8306154389937241
1655,iartc,usos,0.854701962009162,wac,0.8110187583380799,evaluation,0.8068573568807426
3905,words,wac,0.8546826842331289,name,0.8540279990865868,courses,0.8364292378822364
2409,nothappy,vindictiveness,0.8545159534706862,anxieties,0.7986172453838375,censorship,0.7868194651408652
3747,verbalabuse,aggression,0.8544860144525102,censorship,0.731327254985309,combatstress,0.6946059649097739
1529,gun,weapons,0.8542891213317287,combat,0.7473740727923269,artillery,0.7391172784579204
1258,fight,combat,0.8542810065546955,aggression,0.7726633497578385,fightinfacts,0.7520444549304859
336,badservice,censorship,0.8541653642290981,vindictiveness,0.8450493529592212,enemyvindictiveness,0.8137226850074665
1645,humble,efficiency,0.854153722865073,brief,0.7925890145370545,benefits,0.7859651349370741
1021,draftees,draft,0.8541301711842143,conscription,0.8293404144772586,enlisted,0.7971565874196321
1857,kpduty,duty,0.8539733753622724,mission,0.8484656399323164,usos,0.815551569458062
2331,nocomment,noncoms,0.8539332773415071,brief,0.6575859977005394,limitedassignments,0.6513136004694426
593,changes,reassignment,0.8539327115207618,adjustment,0.8517977012477898,conversion,0.8260495893326196
3020,replacementcenters,reassignment,0.8539310997255292,retraining,0.8484408589334742,redeployment,0.8438689949330888
1315,focusedonfuture,opinionoftomorrow,0.8538630965175862,currentevents,0.7183175869152165,careers,0.7065107238358586
953,discontent,censorship,0.8537720667301394,vindictiveness,0.8410370172644793,anxieties,0.8249063089281283
2962,reconstruction,adjustment,0.8536376082315704,conversion,0.8314079592437953,reassignment,0.810200664724579
2500,oops,malary,0.8534593530821429,wac,0.8442492118696241,name,0.8307726786060604
1514,grievances,anxieties,0.8534390248420167,vindictiveness,0.7797844681324889,aggression,0.7789023136339525
1110,enlistedlife,enlisted,0.8534323497677405,conscription,0.7652865188810299,armyliving,0.76489090933846
1068,effectsofwar,warnews,0.8533778197707054,lengthofwar,0.8305686306619618,warbonds,0.8199889441483637
900,deployment,mission,0.8533546392629027,enlisted,0.8453600511271022,orientation,0.8378816284033219
3707,unreadable,noncoms,0.8533384576725013,limitedassignments,0.7589943729558657,brief,0.7429075611337403
3292,softjobs,brief,0.8532644280916687,limitedassignments,0.8366450951291964,leisuretime,0.7234907780063689
370,believe,orientation,0.8531776241338183,mission,0.8446156677077329,usos,0.8443555167966053
3841,weak,limitedassignments,0.8531591233369401,brief,0.8348997112467917,noncoms,0.7879986250608886
2204,moresay,furtherservice,0.8530968876044305,name,0.8073401083324026,usos,0.807155845875674
1739,insignia,orientation,0.8529757061759682,headquarters,0.8427526101892423,equipment,0.8323325984284232
2117,military,militarypolice,0.8529305047899667,infantry,0.8397570523793819,ncos,0.8133064735472192
2168,mistakes,censorship,0.852836012424324,vindictiveness,0.8442089265156016,anxieties,0.8410515034727689
62,additionaltraining,training,0.8528073737036534,retraining,0.7931363132162439,furtherservice,0.750578761175801
1310,flying,comabtflying,0.8526107309093321,rotation,0.6780033001885701,groundpersonnel,0.6317235819140978
3486,tasking,evaluation,0.8526089941381085,mission,0.8521669207281208,duty,0.8502753286512515
2347,noinformation,noncoms,0.8525804290924983,limitedassignments,0.6951458319301248,brief,0.6571940740272068
3200,servicerequirement,branchofservice,0.8525155584335407,duty,0.8457380586966471,mission,0.845198396346959
3177,sendme,name,0.8524068890508489,discharge,0.842329801577615,wac,0.8223896915599652
2580,partiality,censorship,0.852347538332204,segregation,0.8505956541618755,anxieties,0.8415455380980856
3155,sector,adjustment,0.8522811159814692,company,0.8496286734522864,mission,0.8346452440800615
307,authority,leadershi,0.852217815795626,discipline,0.843187920184715,facilities,0.8171693697175174
966,disgusted,vindictiveness,0.8522135996589587,censorship,0.8327045338702034,enemyvindictiveness,0.7898320007325683
1613,homeownership,homefront,0.8521558961041431,housign,0.7344205702776467,businessownership,0.6780280243364301
3502,technological,equipment,0.8520476249586637,facilities,0.7863245113474702,information,0.7605507406002064
1917,lesson,courses,0.8519665277701621,training,0.8338237922365781,evaluation,0.8174986866767437
3017,replace,reassignment,0.8519295324791529,conversion,0.8404429184817545,redeployment,0.8353602791496841
338,balance,orientation,0.8518840797663695,discipline,0.8319162830197792,attitudes,0.8232644972585558
2754,predicition,prophylaxis,0.8518325044289641,mission,0.8485314839430352,evaluation,0.8458808669330005
2967,recruitment,promotions,0.8517964079564821,inducationm,0.8450137713449608,conscription,0.8178917093455698
53,accommodations,facilities,0.851733552764334,benefits,0.8239471037364385,housign,0.7953126066984552
1016,draftboard,draft,0.8514694944595925,conscription,0.7731128124532854,supplies,0.7241061468706406
438,blitzkrieg,strategicbombing,0.8514662195687505,heavybombardmentgroups,0.7654198168068782,warindustries,0.6954285382329414
383,betrayal,censorship,0.8514173915814746,vindictiveness,0.8190461435207664,enemyvindictiveness,0.7983784790992547
3697,unnatural,vindictiveness,0.8513162280284036,censorship,0.8411135314944527,anxieties,0.8221683632578957
3362,standards,rules,0.8512366325982467,mission,0.8486172587638647,pointsystem,0.843065593475386
453,boostmorale,morale,0.851229413146002,confidenceintroops,0.7805810111796234,benefits,0.7649166449567635
3655,unequaljustice,vindictiveness,0.8511887071670793,segregation,0.7947815189171108,enemyvindictiveness,0.7882204875896253
1332,foreigninterests,foreignpolicy,0.8511499288306285,promotions,0.697410984218784,allies,0.6963218142740738
3728,useless,noncoms,0.8511185564008171,vindictiveness,0.7513805515007942,censorship,0.7401678574731458
1776,involved,attitudes,0.8510549244788209,facilities,0.8398464867121056,mission,0.8299354545295354
1479,goodshape,efficiency,0.8510190765942782,benefits,0.822442166305591,prideinoutfit,0.8155674568018351
2811,productivity,efficiency,0.8509892939884413,morale,0.8471932367027987,jobsatisfaction,0.8317129451985945
3607,trends,currentevents,0.8508919143381134,attitudes,0.8263543744429248,adjustment,0.8207399471849518
2276,neutral,brief,0.850862650006957,limitedassignments,0.7631025835128571,noncoms,0.7626094877524896
1197,fairtreatment,efficiency,0.850762669235598,benefits,0.830208091587618,prideinoutfit,0.7816961871171941
