index,response,choice,match,match_choice,score
281,Because most negros are [unclear]over[/unclear] [unclear][/unclear] And not Clean.,separate,Because some of the negro People are very Dirty and [unclear][/unclear],separate,0.7554046348651743
880,"Personally, I would not care to have negros in my barracks",separate,"I, for one, wouldn't trust a negro in my tent or barricks.",separate,0.7549779068282471
236,Never put them together because of friction between them.,separate,Because they would never get along together,separate,0.75489576076068
1015,"Because a Negro [underlined], is not socially equal to a white [underlined] man [underlined]!!!!!!!!!",separate,Negroes feel inferior when with white people.,separate,0.7548300230361366
399,White and Negro soldiers just don't get along especially when they drink and some soldiers will drink no matter.,separate,As some White Soldiers don't like Negroes around them. ,separate,0.7547485711245474
573,It gives the individual pride and in his own outfit,separate,They get along much better in an outfit of their own.,separate,0.754250156219888
95,There would be too much disintion between them.,separate,There would be too much friction,separate,0.7542441969288677
1088,Because we are all fighting for the same thing and for the same country. ,separate,We all fight for same cause.,same,0.7541761634564443
11,We all fight for same cause.,same,Because we are all fighting for the same thing and for the same country. ,separate,0.7541761634564443
532,Too much commotion,separate,There would be too much strife and trouble.,separate,0.7534402283690058
271,"I think a negro should have some rights, but after all a negro is a different race of people. I dont like to see them [unclear]misatreated[/unclear], but they should stay in their place. But I dont think a commision officer + enlisted man should come under two different classes, you must remember you have some good friends that are trying to get a head but, dont like to break off friendship, that is the only thing that the army have got that we dont like. Ever man is [unclear]???[/unclear], the Lord dont pick them by [unclear]??? [/unclear]to die.",separate,On the questions of white and negro troops being separated I think [it's][/it a] a very good idea. Many soldiers here are southerners and have no use for a negro. I am a northerner but I do not like negro's.,separate,0.7532130250508465
860,Better for all concerned because there is no possible chance for any frictions.,separate,Better cooperation if kept separate. Not liable to be any trouble.,separate,0.7527634909481719
237,Southern people do not put negroes on social equality,separate,The southerners do not feel the same toward the negro as the northerners do.,separate,0.752466053467531
